,restaurantID,name,reviewID,Review Sentiment,rating_y
13756,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Fxpsax3J4kZ58bNOf-,positive,5
13757,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,G6AJ73cMiweTzcMYnD4e5w,negative,1
13758,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,G96VfwUqyqucbS8kYTbBbg,positive,3
13759,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,G9u,positive,5
13760,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,G9u_CptvRZjC4kR7jA04Rw,positive,5
13761,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gdlUrJljTJfy,positive,5
13762,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gdlUrJljTJfy_Tei9fZYLw,positive,5
13763,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gDmcQrxfHdmU4UUOXnhWbQ,positive,4
13764,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gE6mNcSLOUUMBiAF2IPizw,negative,3
13765,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gGlXqFW0QbgmnC6pVB-CfQ,negative,4
13766,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gHFEvI07D-hgUdErricwwQ,negative,5
13767,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ghleBLzlSSQTb42A16CwaQ,positive,3
13768,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gIfygeBJEv6puVMMixfRow,positive,4
13769,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gL6VEO2YVFm3Atgk,negative,4
13770,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GMetjTuXUuRnADZkjx9IvQ,positive,2
13771,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GMPKAJk2uehJqmM7EUGVnA,positive,4
13772,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gnBqjwmFXJjuA6bPhO,negative,4
13773,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gnBqjwmFXJjuA6bPhO_P7Q,negative,4
13774,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gNPPBqRow-S9g2F1kdR0LQ,negative,4
13775,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GomZpNrzkHkgkJF,negative,2
13776,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gpI1goWbTjwVm4WdT3f5mA,negative,3
13777,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GtBRPWkzOiXfgkWIxaaf7A,positive,4
13778,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GuNDCgJ1GlKNt42WPtB,negative,2
13779,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,GuNDCgJ1GlKNt42WPtB_TQ,negative,2
13780,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,gxXK4cgudWq6s3xD0KMEEw,negative,4
13781,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,H2pNGEU5hXQAqYzupZ-SFw,negative,4
13782,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,H359s2Gsw8jxDTOmxRqUpQ,negative,2
13783,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,h37vBmbcV3UDmmmx8PwEFA,negative,3
13784,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,h3IXoZT74sjOhCR7snPagg,negative,2
13785,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,H5dmsF6qJtKD,positive,4
13786,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,H5dmsF6qJtKD_CcQtRcLvw,positive,4
13787,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,h6idmw3ybLXWUsfpN8shRQ,positive,4
13788,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HERHLhjoIo3cYenWR7eYxQ,negative,3
13789,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HFNpAMyWB9tq-J1YraHQqw,positive,4
13790,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hFv0D0juUwgnGdAkGaKckg,positive,4
13791,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HgMLeWUl8r7eV8xChIx0Tw,negative,3
13792,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hgV5VPtbl8IbmecTL15c1w,negative,5
13793,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HipicPcQrxmuUG0hunvxFA,negative,2
13794,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hJWwIdpMrCC5UMQwu-V_gw,negative,4
13795,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HOUcIMWJg-bccLRnoXP,negative,4
13796,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,HOUcIMWJg-bccLRnoXP_Wg,negative,4
13797,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hp1n3ExzZc19HkDtnd-Jfg,negative,4
13798,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Hpf0r4BaW7JyvB4A83wz0g,positive,4
13799,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hPIUiBXSLdRuhGoPYKMuVA,negative,4
13800,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Hra8mTKJmfvtucjKlzUlrg,positive,2
13801,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hvVsy0xFy8kJ4HoVZbkv3Q,positive,2
13802,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hX6wxs8Fzl,positive,3
13803,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hX6wxs8Fzl_R8JuxqbyEQA,positive,3
13804,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hx8,positive,4
13805,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,hx8_WHVxRrTjFnPVeuZJ8A,positive,4
13806,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Hykh9LhfUzs9Bof9WfWHQA,positive,5
13807,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IBcTRJVtSPTdoUsCzqDo2g,positive,5
13808,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Ic6OdGYU,positive,3
13809,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Ic6OdGYU_jZImnsAlrWKPg,positive,3
13810,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ICJxHV6X,positive,5
13811,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ICJxHV6X_xlN4DYygmLAdg,positive,5
13812,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IDTvGRp,positive,4
13813,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IDTvGRp__oGrZqWd6kmdBA,positive,4
13814,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IF0vhZRQMOzRThgOpDg0,positive,5
13815,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IF0vhZRQMOzRThgOpDg0_A,positive,5
13816,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IJxrUgsuSCC-x4e,negative,3
13817,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IJxrUgsuSCC-x4e_1p7Apg,negative,3
13818,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IofEIS-vRnmWrJ1G5xtmng,negative,2
13819,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Ip5NKn2zgBAQ1sKhkZGkoA,negative,5
13820,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IPixBE954dBjScCUTDWP5Q,negative,5
13821,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ipz9Qsn7GdNulHAJtVsUew,positive,4
13822,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IuC3zX0yoyVGSIcRiKXiUA,negative,4
13823,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,iV5Xj2PRqOMymtEGIda02A,negative,3
13824,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IX80o0s8WRaC,positive,5
13825,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IXCUYhuIsIqdjocNQyRlCA,negative,2
13826,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,iXMcQJ17GYJPce8ShIQL5A,positive,4
13827,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IXO1cKOSx35,positive,4
13828,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,IXO1cKOSx35_1StAn3XDJw,positive,4
13829,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,j1AoBB2DdoBZAx7aqn,negative,5
13830,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,j1AoBB2DdoBZAx7aqn_Mug,negative,5
13831,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,j7MPRGMcyqGHYVGK3izKNA,positive,5
13832,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jA9Q6xyvT-1IxnsNwKA2yw,positive,5
13833,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JEjgQoV,positive,4
13834,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JEjgQoV_HEAEI1T4ipFLOw,positive,4
13835,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Jf0ubiLNCM41llvhMzH99Q,positive,4
13836,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JGvRYRonqNLTscU0RDSA1w,negative,2
13837,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jHeOj5TLWpUu7IePDpGovA,positive,5
13838,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jhMkSYMTPtEXna-ur9hazw,negative,3
13839,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JIkhu2iff2,negative,4
13840,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JIkhu2iff2_GNPtBcPSUXA,negative,4
13841,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jIVJP1Hf6lCB-jaHmLslvA,negative,5
13842,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jJPNZf5Z-nqgFj2sEwytuA,positive,5
13843,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Jkxm0Ej8fGOop1Y,negative,4
13844,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Jkxm0Ej8fGOop1Y_lIG53g,negative,4
13845,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JmrR9LLmpIXL4tsvLeY7Sw,positive,5
13846,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JOd7HX1xPQyDjGVXYABQ,positive,3
13847,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JOd7HX1xPQyDjGVXYABQ_A,positive,3
13848,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jrs1BqL4zmrcHwMFR9o7MQ,positive,5
13849,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JSA6zLDENyVNIVGMhwSfBw,negative,4
13850,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Jt585cZ15JIKI7cXAN80NA,negative,4
13851,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jtHBKMBCiv8YVlCV,negative,4
13852,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jtHBKMBCiv8YVlCV_QGwbw,negative,4
13853,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jWr1qb2sonQarEBfnYWt0g,positive,3
13854,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JXP8hvFI780pHos91l1PQA,negative,3
13855,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jXrhZUMxMDWpf9g1Yi-pDw,positive,4
13856,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,jy-PpS1ELv2ZoSgioBThaQ,negative,4
13857,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,JZmymfohFsAtfCWu0KAs1A,negative,5
13858,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,k3xP8B_qqLCs7L8PDFdrKQ,negative,4
13859,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,K6Tdt2J0iqljClZnyI6Hng,positive,5
13860,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,K8IKjSFHN16NFXLzUOnPFg,positive,5
13861,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,K8QDMg-YooLP7TDRc_slNg,positive,4
13862,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kA4qe-Httzipq6RGtcflPA,positive,5
13863,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kaBTKam9lIjO1VbXNCDvDw,positive,4
13864,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KAmd6tSTtkObJ0eFaBDsSQ,negative,4
13865,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Kd69,positive,4
13866,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Kd69_Ftz8ftaVp4ja1yKfw,positive,4
13867,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kFmEANZaq7QLo2f5jyZj8Q,positive,5
13868,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KjhlcsEG5iKlnCaEeoLuGw,positive,4
13869,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KsBEj5pPgPJIvQSSmbIk,positive,2
13870,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KsBEj5pPgPJIvQSSmbIk_Q,positive,2
13871,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Kt14xCu82itnqIN4YPRdig,negative,4
13872,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KTkVoaGocQaAWB-izFrdmg,positive,1
13873,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kUda4zN2ah0nmSLa7JULkA,negative,3
13874,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,KV151mYBdCSoV8TxSnb8Hw,negative,1
13875,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kV8DxHMcGBCO,positive,4
13876,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kV8DxHMcGBCO_FIrw_i1ZQ,positive,4
13877,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kW2xN5Hn6o0P5wiTc4EggA,negative,5
13878,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kyvjqT3l37vh,negative,2
13879,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,kyvjqT3l37vh_A_U3SwRYA,negative,2
13880,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,L-19wASNIwfADOzxDKIPAw,positive,5
13881,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,L0_MVtZEW7TIeAAcjkZowg,positive,3
13882,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,L6-I-dBmMzq2UKHiE4JuzA,positive,4
13883,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,L60sIcCKTdPycAH52BntDQ,negative,3
13884,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lbVJLqNUah-GruFuRMLqDw,positive,5
13885,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Lcf5GMqcGWV4T6hvUXPymw,positive,5
13886,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,LHcyWqf5wmpp7R-7fsoc-A,positive,3
13887,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,liMVZHinVfqQ7FvUl8yBvg,positive,3
13888,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lnohBN,positive,4
13889,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lPsk73yC7LfbMuBy6SAgOQ,negative,2
13890,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lqq5yMLTo0Yqv2Xk8A45hw,positive,5
13891,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Lry32yUk3ql19vd1X6tbNQ,positive,5
13892,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,LSjJJ1O57spE46VrKXZheg,positive,4
13893,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,LtOHUwciU8lOQ7VhOxUuxQ,negative,1
13894,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lUEGrNTwT0K9UE0FhAV71g,positive,4
13895,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lu_qXfsZ5pg7Rr-GE7KCUg,positive,4
13896,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lVzHNYr47r81Fm_IsBbrmg,negative,5
13897,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,lx8drXQxhZNW8gILJPnodA,negative,3
13898,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,M0KHrnzYa4XE4tyl2k6VhQ,positive,5
13899,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,m2QxfH200AazrZRFjzjtdg,positive,4
13900,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,M5IltZ4viIJJ94jVmrADdg,negative,3
13901,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,M8NcN,negative,4
13902,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,M8NcN_Z1Nozp5slbyXl_SA,negative,4
13903,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,maOVsIwNx0ScGnJxBlGDJQ,negative,1
13904,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mCAp3IVkXX-PvlyktXElRQ,positive,4
13905,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mg73IJJ5qVCJwKVn9V1YpA,positive,5
13906,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mhIADWjakRcti5tunr-qSw,negative,1
13907,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,MhkDAY6iqyUgLb,negative,1
13908,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,MhkDAY6iqyUgLb_iaPW1EQ,negative,1
13909,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mIGHrJKlm,positive,5
13910,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mIGHrJKlm_6MmtasfSINbg,positive,5
13911,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mPJW,negative,4
13912,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,mPJW_hWNe8K1fWvj1eOsfQ,negative,4
13913,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,MttIiSuPJxSkRmHP5lgRWQ,negative,5
13914,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,MvuXTW8AJonU7DZCXyzXkg,positive,2
13915,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,MYJv62B1ZRHJ8mSxsKKT_A,positive,4
13916,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,n1QewS2plUNKj5ikWSXmCA,negative,4
13917,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,n6k3rbwc9FCFxWqRilyGdA,positive,4
13918,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,n9Eg-wmpVVzD7YZdEy9ErQ,positive,3
13919,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,N9MGmOrR9n-PjydiGPXv4w,positive,3
13920,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NAr36R1uX,negative,3
13921,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NAr36R1uX_VjPfpdX7kiuw,negative,3
13922,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nCJpXKvSOsvSrAZqesJmLQ,positive,3
13923,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ncvHFO7p,negative,4
13924,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ncvHFO7p_kKmeYdMI4DjwA,negative,4
13925,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nfCqGWp6UIqeKtcuAg1KYQ,negative,2
13926,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NhcKdjHrRoLQBi9coiAUIw,positive,4
13927,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nI6cGei3YRYzF2oZJJqjxQ,negative,2
13928,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nJ3LaWGJQeZHHsmUg-dCaA,positive,3
13929,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nLInp_YlGxB3lTr2tEWEng,positive,4
13930,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NM-0MQshNpoj2bhiAjBStg,positive,4
13931,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NOBfkh1Pdpbw9KANWsgnhg,negative,1
13932,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,npSUEGLvIYkJH0QQHqXeHw,negative,4
13933,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ntwKkinMMK3SQnh5ELSQHQ,positive,5
13934,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,nuuAL-k2kLiSmQLxewyY9Q,negative,2
13935,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NvHyw2jB3i2,negative,3
13936,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,NvHyw2jB3i2_0JSVB_HbiQ,negative,3
13937,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,o-Bn4ynDs1jklRZat9V5Kw,negative,3
13938,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,o1Jv6PRqz9L,positive,4
13939,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,o1Jv6PRqz9L_P5c6cwp0Gg,positive,4
13940,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,O4CBAPwJQ,positive,4
13941,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,O4CBAPwJQ_43KbqArpFxpQ,positive,4
13942,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,O7v87pq3hyVajzbtQ36qcg,negative,4
13943,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,O8hAYpAvCX71tFcsqdxDfA,positive,4
13944,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,O9c35MbCKnUL5nXpOkduSA,negative,3
13945,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,o9cj86FT-j,positive,2
13946,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,o9cj86FT-j_8gAdG0SlObg,positive,2
13947,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,OBCr95fi2-15vjxszHjo6A,positive,2
13948,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ODLfL1vG7,negative,4
13949,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ODLfL1vG7_4RTAxHaa5Dkw,negative,4
13950,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,oguXVYfrPTngKEOc4cejeg,negative,3
13951,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,oIQ3n659QnoPYkxyF4o0Jw,negative,5
13952,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,OK4X6nBfohnXZljYjOp8xw,positive,4
13953,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,olAWiHGZkX4ZQ,negative,4
13954,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,olAWiHGZkX4ZQ_IbiXIh7Q,negative,4
13955,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,OOZ7OfZ1KJpjeWBD4vhSNQ,positive,5
13956,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,OQ64E,negative,4
13957,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,OQ64E_gQszS-uuISMYTdow,negative,4
13958,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Osl4SzjDziQRIBXmlyRR7w,positive,5
13959,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Ou2Jx-SQrEI2I1yu8rGNuQ,positive,5
13960,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,OwCkbQWvz5zf0eI0H4IrTw,positive,4
13961,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,OXpt3RLzz-wZxQFMJOUQQQ,positive,3
13962,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,oyda8nCdInL19yNuzbEsRA,positive,1
13963,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,p-dGzzYT3g7lLzVBUCiCcQ,positive,4
13964,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,p3_JybW9D0nDDnMMBc5jqA,negative,5
13965,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,P4oGwXVbn86XxHHN7l0b-g,positive,4
13966,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,P81mctcZs2GrMxUVGukOHA,negative,4
13967,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,p83UaHTNitwhRKGyJ5SRvQ,negative,3
13968,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Per11KozwXBqSycdZynQkw,positive,5
13969,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,PFJldZZbBbmtxnMVzcZNZA,negative,3
13970,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,PiGNTKEk7ZlN6ho1SYLc8A,negative,2
13971,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,PlXPzaLPrZZ2qgcXcKB7eA,negative,2
13972,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,POaWKTt8PSXBL-6UB,negative,4
13973,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,POaWKTt8PSXBL-6UB_ENew,negative,4
13974,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,PP5gaGs1o969mTPw0LJXtA,positive,4
13975,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,ppA1s0TU-vHnHGPCDoKofg,positive,4
13976,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,PpSwGp,negative,4
13977,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,PpSwGp_BUHUbfFrDDzMLWQ,negative,4
13978,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,PQBPX5-DW7NQAlBim-rkhQ,positive,4
13979,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,PrdLpQcFulpCuK3WRt4xqg,negative,2
13980,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,psRttzDDJe6QGqTU8n9RCA,positive,5
13981,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,puNGg-QlyguKLC6PdjXGGg,positive,5
13982,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,PUXIR5S-Fcj7QD1HID46Ig,positive,4
13983,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,pV-zk27LoaY3sQiSr9kImg,negative,1
13984,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,pxdGdhbkDdX7P3n3zOWZFA,negative,2
13985,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,pYw5GRuDEoMvov,positive,4
13986,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Q02jbj,positive,4
13987,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Q02jbj_xjgD-BXwUOZqCJA,positive,4
13988,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Q1mI9XPTs,positive,5
13989,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Q1mI9XPTs_x2mb-_8lvJgQ,positive,5
13990,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,q5xyTNnbfTwDaeFDJ2EF1Q,positive,3
13991,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Q7M4Wgv2VNpDccvm8L5XNA,positive,3
13992,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,Q8wGH10X0h5i6ca7KY4RFw,positive,3
13993,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,qCOLV0QqNi2w34WJnNex0Q,positive,4
13994,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,qEwRo8Q1xI9-w3xKSFD1lQ,positive,3
13995,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,qgKZTIi1almqzvZ-all0HQ,negative,3
13996,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,qgzMY5jfuKcKI-Pi6wVs5A,negative,2
13997,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,QiYRTLSBD9PHb4xdqiVmZQ,positive,2
13998,ms5ge1XY9-Alu7HkybAMdQ,Giordano's,QJ8vc4DYy86Mn,positive,5
