,restaurantID,rating_y,average sentiments
856,Lxu-WDgIhQ4yZoxh0z1YOQ,4.0,positive
857,LzQIs8DDbBnSwEsURuNang,3.333333333333333,negative
858,M1OhGftFwHjV2BhepdSOig,3.0,negative
859,MA78d7N5VzAW_-AGt9Ne8A,4.5,positive
860,MKIsB8wpaa1s1bz9EG-RAw,4.0,positive
861,MNjHFaj1vYuI4qxBN5-CTw,4.5,positive
862,MPiyh-LjfBnQW3DKf82oQg,3.0,positive
863,MSdTnaiCFSqlU0SvVq6P8g,4.0,positive
864,MSzp56qbC3O4TB_yFiYScQ,4.625,positive
865,MYAQcmyiMFtxKTlLJ2o0hg,1.0,negative
866,MYQcxiviu8q04vK76GCnTA,4.0,positive
867,MfND5b4mMj44YMVwrHx6xw,5.0,negative
868,MfSu-joGx1Q8a2zvG0D_9g,4.666666666666667,positive
869,MfZGzHwKvEZ6R1XhXMhRCQ,5.0,negative
870,Mi2F_71bagPcBKFmmLs7IA,2.75,negative
871,MllYP4Fw8If92c6TNWrJGg,3.375,positive
872,MrWETKbSyG-FBq6ttK8SiQ,2.769230769230769,negative
873,MucuPPz-P_E7RLQ97XdY7A,3.6666666666666665,positive
874,MwzZyBMwmHr9HTKpcnK-pw,3.0,negative
875,MxE61_UKUvkoFkOi9ePM8g,3.6,positive
876,MyCejoqGOxhPb9CIjVJnrg,5.0,positive
877,N0b2FoV_dJIPNtMkRgffJA,3.6666666666666665,positive
878,N1m7E9ZD8TgP7eW70xa_mA,4.166666666666667,negative
879,N3D60_8SjUZOYeRV5_dbkg,5.0,positive
880,N5gQFHM2MiRmhPYKfu3PXw,2.0,negative
881,N8CkNmfR7AAcAw1cRdmjpg,5.0,negative
882,N8yg_vxoeBrEs7gz7C6cew,4.666666666666667,positive
883,N9Dr2FrVCL6oPrrlaxrv3w,4.5,negative
884,NDEx44jNmhQpEMyU6W1zkA,5.0,negative
885,NP1bLCb49FQM44zUMD7QlQ,3.3571428571428568,negative
886,NPYiLuTuclTcAT9GfL7euQ,4.5,positive
887,NPznpsaX6Ii8BELKMU_e3A,4.0,negative
888,NRMNIA2PJNz4GL32mHHILw,3.5,negative
889,NSNyy2JteW0xvQ1rbNpaoA,4.0,negative
890,NU4-xFxmnd1tYRRQalsVYw,2.0,negative
891,NUD0hMQeUUc1TLoqGfT3MQ,1.0,negative
892,NVofDOhgswxjE68vBgxqLw,3.8,negative
893,NVxz-c-JMrx2Qe79_Z2dLg,3.0,positive
894,NWXOfe_hALF0x0omNtT2Tg,2.9,negative
895,NX8eGxRPpYqTDfrKNr63RA,3.5,positive
896,NXrIR4LoE94AQniSieINcQ,3.2857142857142856,positive
897,N_An6cIAS74b0Y9FSWfnqA,5.0,positive
898,N_t2JG-ppf6qILzTZKfYDw,2.2857142857142856,negative
899,Nb2BkSGHX11jw2KPrZujug,3.875,positive
900,NbFEl8Dc7Ernkgv5C9COFA,5.0,positive
901,NchMAWaULPPSaCIOT04cUA,3.9259259259259265,positive
902,NcifTdntnoWWzco0vKRGzA,5.0,positive
903,NdBnW9P0D983NaJUoqQTBA,3.9,positive
904,Ne7tnsbkaY21iqxEMbbs0w,3.8333333333333335,positive
905,Ng-AENkvdLy2jxB5v7WU_w,4.076923076923077,positive
906,NhYLAnTGNnXml1lqe5hGXg,2.1111111111111107,negative
907,Nj1S50plrXjrchoDuNT95Q,3.838709677419355,positive
908,NkOir65b_YAAQVlJR_zmJA,3.5405405405405403,positive
909,Nl-HinOTc-_ugmGUVLytVg,1.0,negative
910,NlP6i_gF0bAxFpcspOv46w,2.5,positive
911,NoNOX2S7IOK7L5Jreb1epQ,5.0,positive
912,NpLo1Blmll-0NFGGqSE4Jg,3.0,positive
913,Nq7YbO-1nLth0f0zUPil7g,4.666666666666667,positive
914,NuhY1d-Kiq8iRv5htEgiWg,3.9,positive
915,NusF8K3TSB6L9Vk-dbBroQ,2.0,negative
916,NwZzUEGRHL95dctKFfKatw,5.0,positive
917,Nx_RLttlJfTT-XqKWsaLfw,3.0,negative
918,NyQPiqSLnzDjLiniOy9OFw,3.333333333333333,negative
919,Ny_y0ZtDfpQaCrCRv2Wbww,2.0,negative
920,O-HYLW1zNV4eW7SHSXHgiw,3.0,negative
921,O1wEEgUbCjl_g7GdleLAEg,3.695652173913044,positive
922,O38yUeSZz_oal6bzi2weaw,5.0,negative
923,O3dJVSVviUBknHBvP4ssag,3.0,negative
924,O4XVNYNvqoOmiILFQosq2g,4.5,negative
925,O4YA80372ht8DuH5KCf5CQ,3.0,positive
926,O4xh1DpjTzAv_-RMGGixJg,2.5,negative
927,O5s6t-shpyDE9UKj8hI3nA,3.0,negative
928,O6_v6iAhT52cl6lhqvALDQ,5.0,negative
929,O8P17VtBUpqrHthrMz8XSA,3.8333333333333335,negative
930,OFeI0f8oZiVT7JgxnSzIPQ,5.0,positive
931,OI2Dt3B6o8rIqXxqYmhb4g,3.5,positive
932,OLA8QlkFuINvaNsGWTtL6w,2.0,negative
933,OLAg2LOGMz9USvA0kXsp7A,4.0,negative
934,OLLfV-oGGvoo9p3aShLoVw,5.0,negative
935,OO-PuBnfrdXlZWKCyPPiQg,4.666666666666667,positive
936,OQfqs2ZV376PJUfl3NsbHg,4.0,negative
937,OQytMuhkdIgEjHJRj83o2w,3.5384615384615383,negative
938,OS6B0ZacJzIloGxxzTNIyg,3.636363636363636,positive
939,OUI4_5SByTesLW90lRfrNA,4.5,negative
940,OV5FUts27nzaBRG62xnkew,3.75,negative
941,OXd7OTYmiNlPbJEozpIAeg,3.433333333333333,positive
942,OZAPEkfpd1Yx7_7hD5gD0Q,5.0,positive
943,OaMHdEstiLYVNAXF03pKbg,4.742857142857143,positive
944,Oeg5G2KeIqleLgpNxd8QnA,2.5,negative
945,OgMjtqiLjU0ZgCn9ur2sqA,5.0,negative
946,OhJDx104gjcgZcOjbMzOdA,5.0,positive
947,Oig0XjKrL15ZbQc-H7sWxQ,4.666666666666667,positive
948,OkMANGl5a9pmYQxzcTzCjw,3.0,negative
949,OkZACcDFWTfIEVsxxL2UJw,3.333333333333333,negative
950,OlTel9SyGa6i8xSZCD-gBA,3.5,negative
951,Oo1c0gnUeE_px5dkA7R7cQ,1.0,negative
952,OqJiaUUsatguZk9Hp23L5w,3.4905660377358485,positive
953,OqYXFlQ2V5rTwo4-IncPDA,3.294117647058824,negative
954,Or9sTzHKHlgoqFWnbYeUog,5.0,positive
955,Os0uZfW3aBIHwGOXQ06Nqg,3.0,positive
956,OvSWKP0cqWBFgoLWYECPdA,3.8235294117647056,positive
957,Ow8V77H5RcBfpbsLb3UzdA,4.153846153846153,positive
958,Ox13xBrEscFu-u0y-_s6dQ,5.0,positive
959,P-Ahhnk4q_v2bRi-IgInhg,2.0,negative
960,P04H0_SvD6jFKhHNAPmmGA,3.8181818181818175,negative
961,P0jKqaSzjQ2RtVEyWYoG-Q,3.0,negative
962,P1OznsV_cFEE7HwuNUqmYw,4.0,negative
963,P1bRHjJQ5Aj0DjioPnukwQ,5.0,positive
964,P1idbp-xX9AfmtGJZh8d_w,3.1428571428571432,negative
965,P22H1IBB7_D7_V4yfb1X-Q,3.25,negative
966,P4eNsoW7FBriZZzp8CBC-Q,5.0,positive
967,P6oH5jmzYyQ_nBkQL2kkrA,4.333333333333333,positive
968,P7mUpOKIOWkVB8YJqMGwnA,4.571428571428571,positive
969,P8Iokb6Zvqm8NUnkh2tsug,1.0,negative
970,PAVZtoLktglICtNeEC3S0w,5.0,positive
971,PC3AY-WNs_cj--GWMtccdQ,5.0,negative
972,PEFj4osUOBcLNMZ3XgTuOA,5.0,negative
973,PEqJQJZ_zgXdTFwbca1NBg,3.6666666666666665,negative
974,PFXXugodetysiYZXQy30Hg,5.0,positive
975,PIDJ2xZOUMSr0jwjLnwYkg,2.333333333333333,negative
976,PKn611tgOKdzSH_y0bHfjA,2.375,negative
977,PKtU9LxlidVbp5fnqIqnNA,2.21875,negative
978,PLH3YCQBa3bWgAovfUg_hw,4.666666666666667,positive
979,PLb6_Wi-JicaoElVmFX9_Q,5.0,negative
980,PMpoJogV46PMw-8D4s31Nw,3.333333333333333,negative
981,PNXRz2Xb6ErOUJFlAYmuaA,3.0,negative
982,PNZuQK_q11hMYJpPLAEa-w,3.6666666666666665,positive
983,PNfOk72biASBn72A-r6N2Q,1.0,negative
984,PPBO5Y3nfeCUrajwtoS0jw,5.0,positive
985,PPhu9zoFDSlBSUIOKCZYIA,2.0,negative
986,PQUPl5BeWejRySVgDW7bRA,2.0,negative
987,PR6svgjQ22Aa4ikMfIBbXg,3.0,negative
988,PRkIQhOr02tGuPfxBZPC1w,1.0,negative
989,PYMWm7Lbs9dK3gt3yCRyOQ,3.4545454545454546,positive
990,PaAAtXgw0IZttxuCdPSHpA,3.2,positive
991,PbEM37MzozCZUkn7OGADuw,5.0,negative
992,PdXHXwxTK7MLlSoY8z1COg,1.0,negative
993,PdwDmIJQ2AK-OkYTcR_XiA,1.6666666666666667,negative
994,PidZ26sboIS3-6CtUpNskA,4.409090909090909,negative
995,PjHl92MC2_ZnrKZgLmuYew,3.0,negative
996,PmqoIBBRjTVvlLFmuOJH1g,2.0,negative
997,Prt0N_cokvWKoowVIzMHCQ,3.1788617886178865,positive
998,PsbKctbO6DXvJRYUDHu6LA,4.4444444444444455,positive
999,PuRgU_HDCLeIiT97K1TM1g,5.0,positive
1000,PxH6Jyn_QKryR9mhg3mNsg,5.0,positive
1001,PyG0aSX3pBx0hzoSH20FnA,4.166666666666667,negative
1002,PzVDwu3DD0AdxqMEpcPzrA,3.6,positive
1003,Q0SHfGNfQkMhAeJQtb3TtQ,1.0,negative
1004,Q2CwHPADFu6hdhZlo_IGDw,4.0,negative
1005,Q2xXOVms7yBWJ_OTk25iGw,4.8,positive
1006,Q3hTb8oN8EZkzGZek4bdNw,4.666666666666667,positive
1007,Q6VO09SInRQf2XQJr0UZAA,4.0,negative
1008,Q71mVyziNejHCCQpCKGmuQ,3.0,negative
1009,Q7Pg6z6YvbAuoKH9HOcriw,4.0,positive
1010,Q8L1vHrzMigqrixG7w3jqw,5.0,positive
1011,Q9OM6d00YPkdtDzx0OA43w,3.0,negative
1012,QD7vVj3b7hu0WDGWoycF1w,2.9,negative
1013,QK6BTUNWUtoi72asmtf8ug,3.375,negative
1014,QN84zgPFqLa1YMLz-c9cgw,1.5,negative
1015,QOdm35MQM_9mUAoRR90omw,4.0,positive
1016,QP1TQgqE6OE6y-MYTRhmOg,5.0,positive
1017,QPjauTgS7Cl5Hp1jClnBBA,4.666666666666667,positive
1018,QPtDuZATFB2n36FvwKKrGA,5.0,positive
1019,QT6o502sCaBeox2BROtXmQ,4.818181818181818,positive
1020,QTI2RpqzHVnUaXGeaf43hQ,4.0,positive
1021,QUz8RUxMuXQa-rbRHYyFZA,5.0,negative
1022,QWxVHyQqKRN4frAkbs7zUg,2.0,positive
1023,QX78-sdwgOfC1-5fmkysmQ,4.0,negative
1024,QXMdjZSKgLaCjk9UASv8Jw,2.0,negative
1025,QYZe9NXlFMWxcMjk1CYJAg,2.142857142857143,negative
1026,QZ0L5l7sRdOPEDKBdd-KwQ,5.0,positive
1027,Q_AJcwEyHNLVrgafmPzhhQ,5.0,negative
1028,Qbqs_-Fb1U-5Hmz44wTNNA,5.0,positive
1029,Qbrag_BwDh9AA4PQtS3NHw,5.0,positive
1030,Qk4nVw6ft1ZftsHNRGiFjg,1.0,negative
1031,Qm7XFyoRlFfptCKLiRzmXQ,3.333333333333333,positive
1032,QmUPZ_9X-_IuWTwQB92wdQ,3.8666666666666663,positive
1033,Qn10NEhycm3k5HQoueDYSQ,4.395348837209301,positive
1034,QnWFR5zQuLGL12EM_SZb8Q,2.0,negative
1035,Qn_e6BhJHz25ZQA_Lw_rnA,2.75,negative
1036,QssEag9tsennJO4o9G4ORA,5.0,positive
1037,QtJ-jsaZ9OdmnKegbf-c4Q,4.8,positive
1038,QvRxH2fhLNAL79TWU7a1cQ,4.25,negative
1039,QxkepqngySoTexg29dT6wg,4.076923076923077,positive
1040,R-oyaw0vLfWjYYJNsve4PA,4.0,positive
1041,R0I6hk3av5Ta4bncV3y_PQ,1.0,negative
1042,R2SCSPc-Ad1DjZMASN8Hpw,4.0,positive
1043,R5fT-2OJvgDKrDSvIxUpvg,3.75,negative
1044,R99YRMmzHUVjHwzfbk6xhg,3.0,positive
1045,RHSJfL04xzFhY8pj-PGUdQ,3.5,positive
1046,RIwTHcSGNXt_RCgMFQSYEg,4.0,positive
1047,RPqM6hPPNytOCIqUTwAnbQ,3.4255319148936163,positive
1048,RPycn5IL-9Lt48-c7szZfQ,5.0,positive
1049,RQNfkPx2t9hoAzdB9TGuAw,1.0,negative
1050,RQfQLWFjbIcSDShzFxd2iQ,3.0,positive
1051,RTbDvRlBaKyim0MJOzEkPQ,4.285714285714286,positive
1052,RTl5Lhh7mQ9zsSsJ2XNBUQ,1.0,negative
1053,RVvWfw-Z4Xn3ec5NqGNSzw,3.5,negative
1054,RWV2BINlirWBE8yrgf4QwQ,5.0,negative
1055,RZ0mmRutISpsgXjsOPHKmQ,5.0,positive
1056,R_VkipLvwxbacWV0mfCBNg,3.0,positive
1057,RbtQ4evIqcs98gXUwcKjcQ,5.0,negative
1058,Rd94o99rI5llUv_5v8pARg,3.0,negative
1059,Rfn78iytuhwlMM6SESQkQw,2.5,negative
1060,RiQfs8W707QyJikEw6f7Gg,4.285714285714286,positive
1061,RiTjdRAFsGlZrfq-6a5kTQ,5.0,positive
1062,Rk-q_iDp64dOduH2SIhEGA,3.0,negative
1063,Rkq4ETo8ekVuH4D1naFPhQ,1.5,negative
1064,RlbsLKwnnSbf5hwOGko3Rg,3.0,negative
1065,RoO-4FJgw-o7tImNa6DRow,3.333333333333333,positive
1066,RqFvqiC-PFXyFPnbQ2053Q,4.0,negative
1067,RtL9rFDSeojjdzBdtaF7sA,3.0,negative
1068,Rv4QDEfZUcSDPGhe9qpVvw,4.5,positive
1069,RwkyPqEou3r2cyW76pTYPg,5.0,negative
1070,RwtoALx1TRiOJ6R9HAv9yA,2.4,negative
1071,RyHCk1cfXe78ViaKWm9u9A,1.0,negative
1072,RyibVYuj7eaeYz0CTuy9_Q,3.5,negative
1073,Rz_cQQIZF7EV_MGbM3SR8g,4.0,positive
1074,S4oulDgpF0D3EeNiTyvsew,4.0,negative
1075,S5Bk20D67MWN1oiotHWcSg,3.125,negative
1076,S7p_Q0gcyTp3IPKJX8H9fw,3.7857142857142856,negative
1077,SAtNH-9Mz6bXqyMj8y2Apg,5.0,positive
1078,SB_6R42ClX3TgXIJ8cTBoA,4.0,positive
1079,SExrvK5m2lNrGazPd8djAA,5.0,positive
1080,SFt44FzF2aa0vi02rzcrhA,5.0,negative
1081,SHLznTokduaF181dWSi9Qg,5.0,positive
1082,SHkemXnMV9x-nHj6tIMhKQ,1.0,negative
1083,SMriYONZRTTEXew-sM5lNQ,3.0,positive
1084,SNMMTf9mEVzr7wvOxA8phw,3.0,positive
1085,SNaVTMw8NsFLqMvivPDBnQ,5.0,positive
1086,SO1UX9aM_k0_HlzKfj1vlw,4.023809523809525,positive
1087,SOXZu-KQvL59pUFl7uVaXg,5.0,positive
1088,STCMyWPqY0h1RAyB7JUQmw,5.0,positive
1089,SUM4VgrmuDL36wMnJZJ27Q,1.0,negative
1090,SZH0_zAlASYPATkEBrS5Xw,3.333333333333333,negative
1091,SZynkhN-6s6JJeH5KNVI3g,3.4857142857142858,positive
1092,S_9Bp4k_VhF96iHfkHmtzA,4.5,positive
1093,S_Pyl4JcCeBUoGgDBnA7vg,2.2,negative
1094,SeJ4OMwNIGyxVaFeKSqLNQ,3.0,negative
1095,ShTfDR8X_equHOiCsxKK_A,3.9090909090909087,negative
1096,Si9Z9JR__7j-96M4jrbkVA,3.0,positive
1097,SjAqEKAV-JZ2lNWVQNqzTA,3.0,negative
1098,SnDYzoT-KJfbA8zHd0QkBA,5.0,positive
1099,SpXAUW7JO-MTnGh9bldtdQ,5.0,positive
1100,Sq5r391oGGHFRLoGzhd_tQ,3.333333333333333,positive
1101,SqCHL60FNhB5Wii7sTqiig,1.0,negative
1102,SqS-UgJs5OXFt6OPnU-MyA,3.0,negative
1103,Ss3QsSX2V2u3LewXUC3dVA,4.363636363636363,positive
1104,StVQ4rlyByFYVNKagAf4iw,4.0,positive
1105,SuKydXcEyLCKvjsPWtNLOg,3.0,positive
1106,SugQCPP3FVPGJATlVXBVDA,3.4,positive
1107,SvjFfDxgeXFqcAOx7-cqQA,2.5,negative
1108,SwVZTVkNrOWdLwGW4pT7Zg,4.0,negative
1109,SyAuNRxOIEh2txqr1I3TrQ,3.0,negative
1110,SyiYpDeXn_P8Ty00e6_YZg,3.0,negative
1111,Sz6fAu9T0q23BtuF_oZazA,3.0,negative
1112,T00L5Hk6adMGRPExj7yokQ,3.333333333333333,negative
1113,T62VKsgn7Pd3a-SC7VvWJQ,3.0,positive
1114,T6clzPGSe05F_4GhBjoLZQ,1.0,negative
1115,T95rX_mYNeuuKPnT4yjwzg,4.333333333333333,positive
1116,T9F7nZUv5UzzkjD-O_yt9w,4.0,positive
1117,T9L5SXNDiEViSa8xAuSbPg,3.5,positive
1118,TA2QYSahJGTmEWIA2gcMIQ,4.333333333333333,positive
1119,TA7X38Qf-DmNWZ53dGOLfQ,1.8333333333333333,negative
1120,TABbGkcexuY-2Pw6H9aqag,3.5,negative
1121,TB_YLyPFYsVXH-70mXIFnw,4.0,positive
1122,TBorfMu0lPu3K2t9h8eHNA,5.0,positive
1123,TCHaMniXmH30AGuxxmsCbg,2.6666666666666665,positive
1124,TJEwMYhClRCpaP5FDPC7IQ,5.0,positive
1125,TLnNYXv0jVoC8PXsyISxKg,3.071428571428572,negative
1126,TMM9jxvRgevlfI7i296w5Q,3.0,negative
1127,TMrvzkl2V-WuljuVIUw38A,3.6666666666666665,positive
1128,TP8zxYve1T4_xq7mLAT-1g,3.8846153846153846,positive
1129,TRuOOzh8903bvd2BDz0Y6w,4.5,negative
1130,TVXRQleH5lyUS3_JSGN5zg,2.3888888888888893,negative
1131,TXdK4HquUwcaFUlcAS0_YQ,2.25,negative
1132,TZNJbRyQ7fkol28NGhdaUA,3.333333333333333,negative
1133,TbwfAPvazKsEjRzuPVuuMw,4.5,positive
1134,Tdy6sDnyu7Od2kBvlzduAA,4.290322580645161,positive
1135,TeJGJA4_iPNMDuQUxmphHg,3.846938775510204,positive
1136,ThKNGVMPLDPb0Rk0W_3h-A,5.0,positive
1137,TifzFL-ytrwIKgIB-ImjhA,4.0,negative
1138,Tk9w4X6of6fICLh1XhH2QQ,5.0,negative
1139,Tm9zlIHztBC852tWckCSJw,5.0,positive
1140,TnFZ52pgh39krhxACybTfA,5.0,negative
1141,TpohC2Y7ZBxi__pJeBdvWQ,3.5,negative
1142,Tpshj97drrUWYFFaakn8SQ,5.0,positive
1143,TqeV7ROjFKKuT-wBgo-YpQ,5.0,negative
1144,TrVA3e0unOPJd9rYTIPvFA,3.5,negative
1145,TtTcERkil-sIDEnlxdaJCw,4.130434782608695,positive
1146,TtddnYJPZ2XfrOWd_YeGRA,3.25,negative
1147,TvJZjlowEIRmYWmuFX5cMA,4.0,positive
1148,TyOpxjKYPIHe3ynvbfv7hg,4.0,positive
1149,TyuFt0YnChsXNX2iEZfjlA,4.0,positive
1150,U0fnrO6WYF1r5gyjlQqSHQ,4.25,positive
1151,U1Kah6_jpkYj5YazJI5zWg,1.0,negative
1152,U3YEVlLeyy-23ndHsDiZtg,1.5,negative
1153,U4c5YEldlytVFAv9YoN7qg,3.6617647058823533,positive
1154,U7ecpJTBwk1-pP0oWvRxfg,3.0,negative
1155,U908GBA7_Dg36K6xy5Pm4A,4.0,positive
1156,UAT_J_bxefTGAvwrDMdCNA,5.0,negative
1157,UHl8doS1sLo7rbuysWEYLw,1.0,negative
1158,UIugXjLyizW-04xYt6eaOQ,4.666666666666667,positive
1159,UL7gq1B1dmSzZUCmAHZT0Q,2.5,negative
1160,UQy6drXopA64YntnQEP6lA,5.0,negative
1161,URk-ssqSZRLboWhkyEgqrQ,5.0,positive
1162,URy7ExuIpIPcMwl1e8rYIQ,5.0,positive
1163,USvVbLSIXK4W8bvWy1n9UQ,5.0,positive
1164,UVxImD0Wb53x4m9l2_a6oQ,4.0,positive
1165,UWzbpgB_FliuNsShu91FaA,1.0,negative
1166,UY0CZg8JQjAxXcI0KcZKPQ,1.75,negative
1167,UZkPd7jjCM1yCbzt58r8Ag,3.435643564356436,positive
1168,Udn3-LQpLMIjIdKsCoAwrA,5.0,positive
1169,UemlpEk8cZswbeIMsSCPaQ,1.5,positive
1170,UfZbLzGseLLePttJbc4vNQ,1.0,negative
1171,Ug_z8VoYfBB7clFHVCMiww,4.333333333333333,positive
1172,UjBgNXFFxMriz5uVuLBeqA,4.0,positive
1173,UjN2TyfuIaEG7uF8iN2kVg,5.0,positive
1174,Ul8c5NbwfoaY8Y6pQBGmvg,5.0,positive
1175,UlkN-441aysFRHQm_8ruVQ,4.3,positive
1176,Unjgs_-9SoisxS_1uwhXvA,2.2,negative
1177,UsSFDQxu7YZ134o6WoSvbw,2.0,negative
1178,UwlPS9DSe4UxWzHmoB2pTQ,4.0,positive
1179,UwwOeS7_HGHPvavMOaAVxw,5.0,positive
1180,UxPKlrapQVtiivVNn93ROw,3.0,positive
1181,UxYQ5X-pkgrj_1XK7lOyVg,4.6,positive
1182,UyzgMkdwZNfJJNbGVayUTQ,4.888888888888889,positive
1183,V-WJjfG_dlu0klZlR1KxqA,3.260869565217391,positive
1184,V0SCHCKGVTZauvWgt2NncA,4.071428571428571,positive
1185,V1SUjabXyErh9cnr9Py9Qw,3.0384615384615383,negative
1186,V1pKsi9h_ekAzu9TzkpLxw,1.0,negative
1187,V58umA7q3w_S8l95Me2XbQ,5.0,positive
1188,V5m-GiauWDfzIiNedZhVfQ,4.0,positive
1189,V8Lyk0IKRGfb6AqPVfc48A,4.533333333333333,positive
1190,V8R15w1Sv60PNpiKKiRkNg,1.0,negative
1191,V9rp-yT8GR834JhMTndQmQ,4.0,positive
1192,VAim0nZXXk0ygDzJgOX7Vw,5.0,positive
1193,VC1zx4quLpX9E_aUHYLg6g,5.0,positive
1194,VCxI-pr1d-BomTQi09EbtQ,5.0,positive
1195,VGUBjSh3BwFntlaAOMRgRA,2.0,negative
1196,VIojEv4Vucr7tmgJjO_8nw,3.875,negative
1197,VNWxBy3jYi2-pENSdKO9Vw,3.8285714285714287,negative
1198,VNXYvgPQjKIWfUQkR9YgAw,4.0,negative
1199,VOvLCZxR64BlreZL7Sgupg,3.25,negative
1200,VP2cA_5oLsuF56CkenjphA,3.0526315789473686,positive
1201,VPUiIyXHHTcIs06ca_hRSQ,3.3846153846153846,negative
1202,VQzihROe-sNtItXvXuC0Jw,3.375,negative
1203,VS5cB2QeF8b1N3cr_x70DA,5.0,positive
1204,VV3we84reBfGrZMK5ZBi2g,1.8,negative
1205,VVGGghKcu6Qx0RVoXcjcTA,5.0,negative
1206,VVcTaBUH3cAObS5Lxsje3w,3.2,negative
1207,VVuw6BnXEbn5RkIA3U0o-g,3.5,negative
1208,VYXf-xHXcKMIlixNfuOIVw,3.0,negative
1209,VZ7M9EBqURLI4n55WCI8dg,3.875,positive
1210,VZlP2yVgnpMenROfGUTweA,4.0,positive
1211,V_TBMUgNGoiizhECJoJtBw,4.25,positive
1212,V_j3QJPww2NpuxX7-lqQ7A,4.0,positive
1213,VbLi_PsOuoCeodjKzS1Lpg,4.25,positive
1214,VcpQ3VBhHi6-E982yPByIw,4.0,positive
1215,VeZlHqQr9_zP1DQoI3evmg,5.0,positive
1216,VfHXAaOkhCyxoVw50bL9QA,4.5,positive
1217,VkIQgupDqCFZorV8Ro-89A,2.9302325581395348,positive
1218,VkT6L3bwcxV6fIDDO-b-eQ,2.6666666666666665,negative
1219,Vks1nQMwiC5MgOb4WDRueg,3.4,positive
1220,Vkx4SNd56wWzQzu44KtfLg,3.0,negative
1221,Vlwc2Z_hMMtCY3gYWfIVmg,4.166666666666667,negative
1222,Vq-EtfJGBi5oP_DWZh8gkQ,3.333333333333333,negative
1223,VuqXyU0WDKpf5gnOz-POhw,2.75,negative
1224,VzfiiFdGgeBWyzCDkikf7w,4.0,positive
1225,Vzs9WS3dV3liKH7u6vJ0Mg,3.695652173913044,positive
1226,W1IM2Axgkdw1CgPDC_523g,4.0,negative
1227,W3IK_B3Ytlco5H1gIPJOjg,4.0,positive
1228,W4avSLJSj6pvsFxNxtGtqw,3.2857142857142856,positive
1229,W4l4Cb6Y_HNRy6XEAbQ3Pg,3.6,positive
1230,W7ClJMinnw540e8CCpfBOw,1.75,positive
1231,WAOL7-XVr0JR6DPYZTjMwA,4.4444444444444455,positive
1232,WD7m92tWg9SK6hNlRlzu1g,5.0,positive
1233,WE4aoSbxZwEBwIs-OU162Q,4.666666666666667,positive
1234,WK6zxoml1MbePUJ-chT5Yw,4.0,negative
1235,WRSA4E2sYW46nYDkdfxFEQ,1.0,negative
1236,WRdHnwIC-OG7lp1bdnEHfg,4.0,positive
1237,WT00rayjoQYLHqEiG0xpMQ,3.2222222222222223,positive
1238,WV3jZ0MFmLW39Iwejj1dWg,3.0,negative
1239,WVPNeCOOkBQxUf3IwnYvdw,3.6666666666666665,positive
1240,W_yOReJIDokQn57OCDgtKg,2.333333333333333,negative
1241,Wa60sCrH0Pq3-yBiSZUghQ,4.0,positive
1242,Wb6WIQIy1NcdVF8RBbUpTg,1.6666666666666667,negative
1243,WcP5JWvICvZ62Zqcn2Jt-g,2.5,negative
1244,WfvODsf3KFDAkIbz0nWE-w,4.764705882352942,positive
1245,Wi33nyqtA0WlMhQPcM_0ag,3.0,negative
1246,Wjgjzxu2rZnGyBsVgxxQtw,3.3947368421052637,negative
1247,WmXljaCu8zmVk46EmPKxCQ,4.0,positive
1248,WmlFqGWjhD5un-2fftCSzA,2.0,negative
1249,Wp0kUoHrB2tPqMogVHg8-Q,3.333333333333333,negative
1250,WpKYEjDCxWd9eaSz-1KfJQ,4.6,positive
1251,WqBQB68NcMAujtvg1BRlYA,3.4,positive
1252,WrYFJZi2oM5wq--JmnQETA,4.0,negative
1253,Wswkz8AO81f-Mr-fobL6bg,2.0,negative
1254,WtePvxAdu3-PJxWiUYEaKw,1.0,negative
1255,WxJcZyA9hNwAqXc0XxTPNg,4.5,positive
1256,WxMPNzO-fafls8RYbcejnQ,5.0,negative
1257,WxWrurWu_VzMdiSH8AHj7w,5.0,positive
1258,WzJzucy2-SUC_A0iia8HvQ,4.0,positive
1259,X-o5NTf1M5PQNWYwyf-8nQ,5.0,positive
1260,X17aZqZ7-mEEzF6Me3yGcw,2.8285714285714287,negative
1261,X3Eu87DKPlvip-GudTiV0A,5.0,positive
1262,X3HOHEOwLmp11W4El1mbOg,5.0,negative
1263,X756C9YKMUZyiJwvHezKgg,4.5,positive
1264,X8q_tv4wCOgpj4tcMB8eCA,3.4,negative
1265,X9UBPAyS5Cm_NP5cmiw-Zw,5.0,positive
1266,X9b45JLCieATdkTgR8iJdQ,5.0,negative
1267,XAR716AWqWhqRgM9EGDBVw,3.6666666666666665,positive
1268,XAh7Xce30KGmL_CTCdHAhg,3.7785234899328866,positive
1269,XECcCTdTUp_ZsTqfLgkpBw,3.5,positive
1270,XGqbxoFN6SyuZqEoqB0HJA,3.056338028169014,negative
1271,XHJG-SdOX8CTuBXR2zkfjg,5.0,positive
1272,XI_lfBGaOTAJRfrPuNUJkA,3.4,negative
1273,XIpSrV2HUaI8Hx6RDPvPEg,2.75,negative
1274,XKBudOYze7eeNaMGzSLGnw,5.0,positive
1275,XLWsW4PRq6xCkTCPxvW6pw,3.5,negative
1276,XMRwc0yvLrihaknHRrivEw,5.0,positive
