County_name,State_name,Pop_5_17,Pop_18_24,Pop_25_44,Pop_45_64,Pop_65,state,county,tract,block group
Cook County,Illinois,254,269,303,369,15,17,031,770602,2
Cook County,Illinois,248,114,370,246,235,17,031,770602,3
Cook County,Illinois,148,103,404,97,56,17,031,770700,1
Cook County,Illinois,252,189,358,432,491,17,031,770700,2
Cook County,Illinois,353,122,698,639,223,17,031,770800,1
Cook County,Illinois,519,407,1260,855,319,17,031,770800,2
Cook County,Illinois,96,8,286,270,203,17,031,770901,1
Cook County,Illinois,224,175,192,247,256,17,031,770901,2
Cook County,Illinois,65,109,285,263,248,17,031,770901,3
Cook County,Illinois,257,206,403,606,411,17,031,770901,4
Cook County,Illinois,186,162,296,485,456,17,031,770902,1
Cook County,Illinois,157,76,626,460,310,17,031,770902,2
Cook County,Illinois,295,81,184,349,187,17,031,800100,1
Cook County,Illinois,357,75,224,426,223,17,031,800100,2
Cook County,Illinois,203,34,155,451,224,17,031,800200,1
Cook County,Illinois,256,38,273,423,145,17,031,800200,2
Cook County,Illinois,158,17,103,134,68,17,031,800200,3
Cook County,Illinois,379,75,218,343,71,17,031,800200,4
Cook County,Illinois,240,0,287,324,281,17,031,800200,5
Cook County,Illinois,290,47,26,418,107,17,031,800200,6
Cook County,Illinois,288,70,299,222,158,17,031,800300,1
Cook County,Illinois,90,12,35,127,138,17,031,800300,2
Cook County,Illinois,481,76,179,608,267,17,031,800300,3
Cook County,Illinois,263,47,168,325,217,17,031,800400,1
Cook County,Illinois,474,128,272,400,285,17,031,800400,2
Cook County,Illinois,287,28,186,404,76,17,031,800400,3
Cook County,Illinois,147,21,245,171,121,17,031,800500,1
Cook County,Illinois,280,70,199,288,102,17,031,800500,2
Cook County,Illinois,331,143,63,336,139,17,031,800500,3
Cook County,Illinois,295,49,255,354,204,17,031,800500,4
Cook County,Illinois,341,51,143,275,55,17,031,800500,5
Cook County,Illinois,551,94,163,536,228,17,031,800600,1
Cook County,Illinois,329,34,188,314,139,17,031,800600,2
Cook County,Illinois,127,69,115,217,122,17,031,800700,1
Cook County,Illinois,560,62,451,538,344,17,031,800700,2
Cook County,Illinois,339,0,132,302,111,17,031,800700,3
Cook County,Illinois,260,69,188,440,306,17,031,800700,4
Cook County,Illinois,301,164,202,774,563,17,031,800800,1
Cook County,Illinois,318,53,190,488,230,17,031,800900,1
Cook County,Illinois,164,26,83,174,139,17,031,800900,2
Cook County,Illinois,239,74,346,407,126,17,031,800900,3
Cook County,Illinois,231,179,238,294,333,17,031,800900,4
Cook County,Illinois,119,26,96,245,141,17,031,801000,1
Cook County,Illinois,344,99,241,398,153,17,031,801000,2
Cook County,Illinois,215,66,131,344,395,17,031,801000,3
Cook County,Illinois,387,50,340,505,268,17,031,801000,4
Cook County,Illinois,216,29,238,222,83,17,031,801100,1
Cook County,Illinois,195,26,131,310,160,17,031,801100,2
Cook County,Illinois,196,58,209,420,143,17,031,801100,3
Cook County,Illinois,602,56,397,467,159,17,031,801100,4
Cook County,Illinois,334,92,160,454,382,17,031,801200,1
Cook County,Illinois,135,74,84,236,59,17,031,801200,2
Cook County,Illinois,266,59,122,446,421,17,031,801200,3
Cook County,Illinois,171,22,106,289,182,17,031,801300,1
Cook County,Illinois,493,39,245,326,141,17,031,801300,2
Cook County,Illinois,233,45,121,374,64,17,031,801300,3
Cook County,Illinois,329,106,274,389,304,17,031,801300,4
Cook County,Illinois,309,75,243,519,189,17,031,801400,1
Cook County,Illinois,374,49,300,427,293,17,031,801400,2
Cook County,Illinois,304,64,370,620,932,17,031,801500,1
Cook County,Illinois,541,154,262,912,352,17,031,801500,2
Cook County,Illinois,374,80,595,386,392,17,031,801500,3
Cook County,Illinois,341,171,458,800,735,17,031,801601,1
Cook County,Illinois,366,70,324,403,433,17,031,801601,2
Cook County,Illinois,200,26,205,434,378,17,031,801603,1
Cook County,Illinois,491,213,794,534,298,17,031,801603,2
Cook County,Illinois,257,24,263,461,362,17,031,801605,1
Cook County,Illinois,170,0,215,210,112,17,031,801605,2
Cook County,Illinois,216,69,180,521,592,17,031,801605,3
Cook County,Illinois,227,27,184,241,132,17,031,801605,4
Cook County,Illinois,128,70,37,407,120,17,031,801605,5
Cook County,Illinois,390,31,193,284,88,17,031,801606,1
Cook County,Illinois,179,50,147,342,236,17,031,801606,2
Cook County,Illinois,287,122,167,479,286,17,031,801606,3
Cook County,Illinois,121,130,105,379,114,17,031,801606,4
Cook County,Illinois,78,39,269,441,809,17,031,801606,5
Cook County,Illinois,290,129,157,671,228,17,031,801607,1
Cook County,Illinois,248,33,334,243,189,17,031,801607,2
Cook County,Illinois,256,253,589,1000,467,17,031,801607,3
Cook County,Illinois,135,41,303,471,421,17,031,801608,1
Cook County,Illinois,242,98,140,426,597,17,031,801608,2
Cook County,Illinois,220,0,194,250,135,17,031,801608,3
Cook County,Illinois,272,124,207,867,822,17,031,801608,4
Cook County,Illinois,412,224,332,668,293,17,031,801701,1
Cook County,Illinois,322,83,350,493,226,17,031,801701,2
Cook County,Illinois,379,48,334,364,161,17,031,801702,1
Cook County,Illinois,426,112,206,493,135,17,031,801702,2
Cook County,Illinois,241,67,422,315,166,17,031,801702,3
Cook County,Illinois,56,55,181,159,130,17,031,801702,4
Cook County,Illinois,522,33,257,470,268,17,031,801800,1
Cook County,Illinois,72,91,124,454,500,17,031,801800,2
Cook County,Illinois,164,120,193,545,241,17,031,801800,3
Cook County,Illinois,405,54,208,425,235,17,031,801800,4
Cook County,Illinois,135,26,362,673,662,17,031,801901,1
Cook County,Illinois,160,41,352,377,327,17,031,801901,2
Cook County,Illinois,99,67,141,237,178,17,031,801901,3
Cook County,Illinois,231,125,142,380,178,17,031,801902,1
Cook County,Illinois,366,83,301,382,201,17,031,801902,2
Cook County,Illinois,152,143,66,239,154,17,031,801902,3
Cook County,Illinois,663,192,512,905,323,17,031,802002,1
Cook County,Illinois,479,283,503,711,636,17,031,802002,2
Cook County,Illinois,543,133,658,788,437,17,031,802003,1
Cook County,Illinois,24,49,310,208,108,17,031,802004,1
Cook County,Illinois,436,14,887,262,166,17,031,802004,2
Cook County,Illinois,259,98,352,550,302,17,031,802004,3
Cook County,Illinois,65,71,384,434,99,17,031,802004,4
Cook County,Illinois,230,45,129,194,195,17,031,802100,1
Cook County,Illinois,223,80,134,298,68,17,031,802100,2
Cook County,Illinois,428,96,307,542,172,17,031,802100,3
Cook County,Illinois,338,58,223,321,155,17,031,802200,1
Cook County,Illinois,149,64,197,470,441,17,031,802200,2
Cook County,Illinois,397,61,396,501,246,17,031,802200,3
Cook County,Illinois,1145,233,1322,1131,1191,17,031,802300,1
Cook County,Illinois,333,100,651,513,226,17,031,802402,1
Cook County,Illinois,54,35,228,329,382,17,031,802402,2
Cook County,Illinois,16,11,221,164,500,17,031,802402,3
Cook County,Illinois,310,109,362,201,67,17,031,802402,4
Cook County,Illinois,81,91,357,394,459,17,031,802403,1
Cook County,Illinois,363,165,612,433,195,17,031,802404,1
Cook County,Illinois,329,291,773,412,264,17,031,802404,2
Cook County,Illinois,212,48,317,269,45,17,031,802404,3
Cook County,Illinois,278,129,530,532,502,17,031,802404,4
Cook County,Illinois,29,108,415,69,77,17,031,802503,1
Cook County,Illinois,99,142,222,586,640,17,031,802503,2
Cook County,Illinois,381,190,573,719,196,17,031,802503,3
Cook County,Illinois,87,56,217,233,0,17,031,802503,4
Cook County,Illinois,439,184,513,447,161,17,031,802504,1
Cook County,Illinois,110,96,397,205,29,17,031,802504,2
Cook County,Illinois,464,158,515,741,322,17,031,802504,3
Cook County,Illinois,275,123,539,588,185,17,031,802504,4
Cook County,Illinois,771,482,1044,382,103,17,031,802505,1
Cook County,Illinois,120,74,219,225,114,17,031,802505,2
Cook County,Illinois,611,88,1112,914,267,17,031,802505,3
Cook County,Illinois,275,138,637,321,161,17,031,802506,1
Cook County,Illinois,142,62,357,235,105,17,031,802506,2
Cook County,Illinois,187,83,431,663,239,17,031,802605,1
Cook County,Illinois,32,54,146,401,851,17,031,802605,2
Cook County,Illinois,233,22,335,360,173,17,031,802605,3
Cook County,Illinois,312,142,244,450,141,17,031,802605,4
Cook County,Illinois,12,153,494,298,157,17,031,802605,5
Cook County,Illinois,276,108,244,322,323,17,031,802607,1
Cook County,Illinois,235,82,487,572,377,17,031,802608,1
Cook County,Illinois,258,167,576,580,616,17,031,802608,2
Cook County,Illinois,193,147,144,413,168,17,031,802608,3
Cook County,Illinois,43,0,252,256,453,17,031,802608,4
Cook County,Illinois,192,160,895,363,87,17,031,802609,1
Cook County,Illinois,166,203,307,170,0,17,031,802609,2
Cook County,Illinois,89,37,514,255,129,17,031,802609,3
Cook County,Illinois,436,142,752,393,93,17,031,802609,4
Cook County,Illinois,177,115,355,450,343,17,031,802610,1
Cook County,Illinois,473,137,482,380,188,17,031,802701,1
Cook County,Illinois,455,93,548,550,198,17,031,802701,2
Cook County,Illinois,231,103,326,332,126,17,031,802701,3
Cook County,Illinois,364,76,260,725,279,17,031,802701,4
Cook County,Illinois,320,96,473,580,446,17,031,802702,1
Cook County,Illinois,275,227,503,738,316,17,031,802702,2
Cook County,Illinois,169,33,267,200,124,17,031,802702,3
Cook County,Illinois,74,28,168,257,166,17,031,802801,1
Cook County,Illinois,318,177,342,452,134,17,031,802801,2
Cook County,Illinois,293,39,129,299,101,17,031,802801,3
Cook County,Illinois,186,150,142,352,185,17,031,802801,4
Cook County,Illinois,153,38,201,256,101,17,031,802801,5
Cook County,Illinois,293,116,369,576,243,17,031,802802,1
Cook County,Illinois,206,94,357,272,87,17,031,802802,2
Cook County,Illinois,223,135,418,475,241,17,031,802802,3
Cook County,Illinois,256,70,139,356,227,17,031,802802,4
Cook County,Illinois,105,30,282,190,225,17,031,802802,5
Cook County,Illinois,229,122,194,352,164,17,031,802900,1
Cook County,Illinois,302,96,226,505,384,17,031,802900,2
Cook County,Illinois,382,118,576,755,355,17,031,802900,3
Cook County,Illinois,90,107,255,417,80,17,031,802900,4
Cook County,Illinois,213,118,246,312,148,17,031,803005,1
Cook County,Illinois,216,122,428,466,273,17,031,803005,2
Cook County,Illinois,184,10,388,248,458,17,031,803007,1
Cook County,Illinois,333,35,327,432,127,17,031,803007,2
Cook County,Illinois,354,96,573,940,260,17,031,803007,3
Cook County,Illinois,374,146,379,520,343,17,031,803008,1
Cook County,Illinois,151,47,231,331,120,17,031,803008,2
Cook County,Illinois,361,143,351,550,303,17,031,803008,3
Cook County,Illinois,197,89,212,271,78,17,031,803010,1
Cook County,Illinois,89,5,155,148,145,17,031,803010,2
Cook County,Illinois,314,34,235,315,165,17,031,803010,3
Cook County,Illinois,259,182,490,880,206,17,031,803010,4
Cook County,Illinois,374,144,860,692,165,17,031,803012,1
Cook County,Illinois,253,55,578,541,402,17,031,803013,1
Cook County,Illinois,221,124,476,747,202,17,031,803013,2
Cook County,Illinois,195,37,390,362,196,17,031,803013,3
Cook County,Illinois,300,245,611,649,192,17,031,803014,1
Cook County,Illinois,168,58,378,419,299,17,031,803014,2
Cook County,Illinois,200,84,386,558,406,17,031,803015,1
Cook County,Illinois,395,226,397,559,342,17,031,803015,2
Cook County,Illinois,113,36,269,323,219,17,031,803015,3
Cook County,Illinois,365,133,758,457,322,17,031,803016,1
Cook County,Illinois,230,152,305,630,439,17,031,803017,1
Cook County,Illinois,306,142,754,635,224,17,031,803017,2
Cook County,Illinois,140,190,533,226,114,17,031,803017,3
Cook County,Illinois,373,68,469,475,297,17,031,803100,1
Cook County,Illinois,428,138,317,560,176,17,031,803100,2
Cook County,Illinois,290,233,239,549,222,17,031,803200,1
Cook County,Illinois,565,94,494,496,1499,17,031,803200,2
Cook County,Illinois,149,50,474,244,197,17,031,803200,3
Cook County,Illinois,579,174,712,569,316,17,031,803300,1
Cook County,Illinois,155,61,588,522,332,17,031,803300,2
Cook County,Illinois,151,0,528,575,182,17,031,803300,3
Cook County,Illinois,154,68,156,318,135,17,031,803400,1
Cook County,Illinois,105,44,177,266,137,17,031,803400,2
Cook County,Illinois,218,46,179,233,100,17,031,803400,3
Cook County,Illinois,325,15,548,350,210,17,031,803400,4
Cook County,Illinois,220,92,336,261,193,17,031,803400,5
Cook County,Illinois,240,75,289,335,128,17,031,803400,6
Cook County,Illinois,96,10,147,126,259,17,031,803500,1
Cook County,Illinois,315,23,324,195,129,17,031,803500,2
Cook County,Illinois,138,78,335,394,500,17,031,803500,3
Cook County,Illinois,420,383,160,743,175,17,031,803500,4
Cook County,Illinois,279,52,210,194,91,17,031,803500,5
Cook County,Illinois,393,83,432,522,288,17,031,803603,1
Cook County,Illinois,201,75,224,606,181,17,031,803603,2
Cook County,Illinois,434,206,252,1097,166,17,031,803603,3
Cook County,Illinois,255,46,217,454,231,17,031,803603,4
Cook County,Illinois,116,59,357,312,158,17,031,803604,1
Cook County,Illinois,258,199,324,397,102,17,031,803604,2
Cook County,Illinois,178,57,232,422,177,17,031,803604,3
Cook County,Illinois,166,80,143,225,114,17,031,803604,4
Cook County,Illinois,323,105,372,416,187,17,031,803605,1
Cook County,Illinois,224,117,217,464,248,17,031,803605,2
Cook County,Illinois,193,80,313,363,302,17,031,803605,3
Cook County,Illinois,668,314,1024,866,156,17,031,803605,4
Cook County,Illinois,681,94,1203,229,36,17,031,803606,1
Cook County,Illinois,919,128,1025,238,12,17,031,803606,2
Cook County,Illinois,510,445,915,313,78,17,031,803606,3
Cook County,Illinois,278,120,368,479,58,17,031,803606,4
Cook County,Illinois,202,93,258,203,167,17,031,803607,1
Cook County,Illinois,178,84,93,370,218,17,031,803607,2
Cook County,Illinois,183,161,690,647,165,17,031,803607,3
Cook County,Illinois,184,93,223,393,79,17,031,803607,4
Cook County,Illinois,524,184,333,715,372,17,031,803608,1
Cook County,Illinois,319,285,1056,772,228,17,031,803608,2
Cook County,Illinois,411,217,869,558,165,17,031,803608,3
Cook County,Illinois,217,261,372,502,38,17,031,803610,1
Cook County,Illinois,63,31,437,174,38,17,031,803610,2
Cook County,Illinois,222,72,465,599,322,17,031,803610,3
Cook County,Illinois,722,216,1206,855,235,17,031,803610,4
Cook County,Illinois,91,14,184,119,61,17,031,803611,1
Cook County,Illinois,272,103,613,114,52,17,031,803611,2
Cook County,Illinois,317,216,517,375,122,17,031,803611,3
Cook County,Illinois,53,33,261,214,80,17,031,803611,4
Cook County,Illinois,238,95,521,563,73,17,031,803611,5
Cook County,Illinois,393,306,732,312,9,17,031,803612,1
Cook County,Illinois,239,136,746,350,159,17,031,803612,2
Cook County,Illinois,93,107,262,375,132,17,031,803701,1
Cook County,Illinois,90,42,604,389,218,17,031,803701,2
Cook County,Illinois,159,35,159,251,198,17,031,803702,1
Cook County,Illinois,350,44,359,773,164,17,031,803702,2
Cook County,Illinois,301,82,633,537,333,17,031,803702,3
Cook County,Illinois,44,60,526,302,300,17,031,803702,4
Cook County,Illinois,229,131,267,372,97,17,031,803800,1
Cook County,Illinois,148,66,169,206,55,17,031,803800,2
Cook County,Illinois,347,113,614,548,284,17,031,803800,3
Cook County,Illinois,277,121,272,286,159,17,031,803800,4
Cook County,Illinois,130,53,417,457,550,17,031,803901,1
Cook County,Illinois,167,78,490,476,135,17,031,803901,2
Cook County,Illinois,174,100,365,353,101,17,031,803902,1
Cook County,Illinois,305,79,284,286,198,17,031,803902,2
Cook County,Illinois,219,93,320,419,216,17,031,803902,3
Cook County,Illinois,298,119,412,418,279,17,031,804000,1
Cook County,Illinois,219,251,684,864,463,17,031,804000,2
Cook County,Illinois,479,118,315,730,272,17,031,804102,1
Cook County,Illinois,250,92,308,538,832,17,031,804102,2
Cook County,Illinois,751,96,447,1035,279,17,031,804102,3
Cook County,Illinois,407,171,390,675,90,17,031,804104,1
Cook County,Illinois,407,81,636,390,186,17,031,804104,2
Cook County,Illinois,234,136,175,611,157,17,031,804104,3
Cook County,Illinois,384,229,232,679,141,17,031,804105,1
Cook County,Illinois,281,189,321,545,231,17,031,804105,2
Cook County,Illinois,213,55,175,341,89,17,031,804105,3
Cook County,Illinois,392,87,249,738,259,17,031,804106,1
Cook County,Illinois,315,141,557,487,91,17,031,804106,2
Cook County,Illinois,399,23,440,450,102,17,031,804106,3
Cook County,Illinois,167,128,346,601,425,17,031,804106,4
Cook County,Illinois,41,237,387,335,42,17,031,804108,1
Cook County,Illinois,234,241,1746,135,63,17,031,804108,2
Cook County,Illinois,152,73,197,404,260,17,031,804109,1
Cook County,Illinois,249,33,392,687,459,17,031,804109,2
Cook County,Illinois,393,47,556,764,299,17,031,804201,1
Cook County,Illinois,468,86,405,755,634,17,031,804201,2
Cook County,Illinois,276,146,206,698,360,17,031,804201,3
Cook County,Illinois,298,144,142,612,272,17,031,804201,4
Cook County,Illinois,99,36,20,154,207,17,031,804202,1
Cook County,Illinois,581,132,586,1025,500,17,031,804202,2
Cook County,Illinois,112,0,272,154,53,17,031,804202,3
Cook County,Illinois,679,427,731,1193,375,17,031,804202,4
Cook County,Illinois,508,192,532,404,91,17,031,804305,1
Cook County,Illinois,203,163,148,525,220,17,031,804305,2
Cook County,Illinois,270,257,678,366,116,17,031,804305,3
Cook County,Illinois,673,291,1076,733,135,17,031,804305,4
Cook County,Illinois,468,194,684,471,270,17,031,804306,1
Cook County,Illinois,122,93,235,258,101,17,031,804306,2
Cook County,Illinois,269,204,467,305,139,17,031,804306,3
Cook County,Illinois,225,137,271,338,104,17,031,804306,4
Cook County,Illinois,101,66,755,372,317,17,031,804308,1
Cook County,Illinois,497,227,782,832,170,17,031,804308,2
Cook County,Illinois,48,20,525,224,118,17,031,804308,3
Cook County,Illinois,436,152,541,387,183,17,031,804309,1
Cook County,Illinois,230,122,334,290,113,17,031,804309,2
Cook County,Illinois,397,200,773,781,247,17,031,804310,1
Cook County,Illinois,570,103,1015,734,222,17,031,804310,2
Cook County,Illinois,341,188,696,501,161,17,031,804310,3
Cook County,Illinois,473,49,391,576,207,17,031,804310,4
Cook County,Illinois,448,71,388,636,181,17,031,804311,1
Cook County,Illinois,1078,466,2062,1694,606,17,031,804311,2
Cook County,Illinois,302,277,414,184,149,17,031,804403,1
Cook County,Illinois,29,130,253,154,107,17,031,804403,2
Cook County,Illinois,722,217,1356,1339,359,17,031,804403,3
Cook County,Illinois,316,151,620,495,104,17,031,804404,1
Cook County,Illinois,266,106,300,226,30,17,031,804404,2
Cook County,Illinois,314,36,346,494,186,17,031,804404,3
Cook County,Illinois,322,27,272,227,70,17,031,804404,4
Cook County,Illinois,731,82,870,220,48,17,031,804405,1
Cook County,Illinois,247,73,388,202,98,17,031,804405,2
Cook County,Illinois,417,209,821,466,186,17,031,804406,1
Cook County,Illinois,615,226,717,614,107,17,031,804406,2
Cook County,Illinois,159,54,544,412,65,17,031,804406,3
Cook County,Illinois,276,36,331,247,125,17,031,804505,1
Cook County,Illinois,273,35,285,333,111,17,031,804505,2
Cook County,Illinois,143,125,494,484,84,17,031,804505,3
Cook County,Illinois,320,75,131,543,182,17,031,804506,1
Cook County,Illinois,361,104,429,349,264,17,031,804506,2
Cook County,Illinois,498,123,805,991,118,17,031,804506,3
Cook County,Illinois,498,68,1504,884,238,17,031,804507,1
Cook County,Illinois,1163,364,1162,972,278,17,031,804507,2
Cook County,Illinois,434,188,1437,1084,498,17,031,804507,3
Cook County,Illinois,0,0,42,261,166,17,031,804507,4
Cook County,Illinois,522,121,820,429,119,17,031,804508,1
Cook County,Illinois,169,64,566,274,281,17,031,804509,1
Cook County,Illinois,170,206,426,334,260,17,031,804509,2
Cook County,Illinois,184,13,544,193,42,17,031,804509,3
Cook County,Illinois,664,84,361,312,28,17,031,804509,4
Cook County,Illinois,218,137,354,415,98,17,031,804510,1
Cook County,Illinois,218,118,416,195,35,17,031,804510,2
Cook County,Illinois,737,263,767,508,146,17,031,804510,3
Cook County,Illinois,294,163,430,264,60,17,031,804510,4
Cook County,Illinois,423,183,527,371,52,17,031,804511,1
Cook County,Illinois,142,42,357,163,19,17,031,804511,2
Cook County,Illinois,347,276,765,565,195,17,031,804603,1
Cook County,Illinois,91,127,663,213,0,17,031,804603,2
Cook County,Illinois,240,168,560,502,150,17,031,804603,3
Cook County,Illinois,88,71,127,321,149,17,031,804606,1
Cook County,Illinois,628,273,392,1255,242,17,031,804606,2
Cook County,Illinois,98,100,220,477,205,17,031,804606,3
Cook County,Illinois,468,208,653,922,190,17,031,804606,4
Cook County,Illinois,331,191,457,652,198,17,031,804607,1
Cook County,Illinois,515,188,641,530,230,17,031,804607,2
Cook County,Illinois,227,168,216,757,295,17,031,804607,3
Cook County,Illinois,150,81,236,411,103,17,031,804607,4
Cook County,Illinois,255,121,497,313,180,17,031,804608,1
Cook County,Illinois,94,74,138,287,71,17,031,804608,2
Cook County,Illinois,210,92,590,526,186,17,031,804608,3
Cook County,Illinois,532,70,758,608,136,17,031,804609,1
Cook County,Illinois,196,93,626,430,199,17,031,804609,2
Cook County,Illinois,119,306,747,235,261,17,031,804609,3
Cook County,Illinois,210,54,553,457,285,17,031,804610,1
Cook County,Illinois,13,0,145,244,102,17,031,804610,2
Cook County,Illinois,269,95,291,651,212,17,031,804611,1
Cook County,Illinois,84,82,514,595,234,17,031,804611,2
Cook County,Illinois,161,25,347,365,213,17,031,804611,3
Cook County,Illinois,96,135,512,368,28,17,031,804701,1
Cook County,Illinois,337,202,508,169,111,17,031,804701,2
Cook County,Illinois,51,13,286,258,600,17,031,804701,3
Cook County,Illinois,561,100,1301,524,53,17,031,804701,4
Cook County,Illinois,189,62,301,333,118,17,031,804705,1
Cook County,Illinois,315,140,632,418,146,17,031,804705,2
Cook County,Illinois,183,115,281,355,131,17,031,804705,3
Cook County,Illinois,203,61,350,470,180,17,031,804706,1
Cook County,Illinois,206,47,174,389,192,17,031,804706,2
Cook County,Illinois,342,120,557,405,57,17,031,804709,1
Cook County,Illinois,204,226,536,261,52,17,031,804709,2
Cook County,Illinois,39,0,18,65,713,17,031,804709,3
Cook County,Illinois,165,58,422,393,188,17,031,804709,4
Cook County,Illinois,341,38,192,354,162,17,031,804709,5
Cook County,Illinois,166,95,338,359,183,17,031,804710,1
Cook County,Illinois,153,66,248,308,141,17,031,804710,2
Cook County,Illinois,188,148,433,396,159,17,031,804710,3
Cook County,Illinois,135,24,135,269,135,17,031,804710,4
Cook County,Illinois,333,274,1141,238,55,17,031,804711,1
Cook County,Illinois,284,141,243,438,138,17,031,804711,2
Cook County,Illinois,629,114,881,811,296,17,031,804711,3
Cook County,Illinois,200,18,433,351,85,17,031,804711,4
Cook County,Illinois,395,169,783,283,82,17,031,804712,1
Cook County,Illinois,188,114,255,276,198,17,031,804712,2
Cook County,Illinois,380,260,709,1115,128,17,031,804712,3
Cook County,Illinois,33,218,623,119,62,17,031,804713,1
Cook County,Illinois,54,88,949,263,66,17,031,804713,2
Cook County,Illinois,132,0,150,253,69,17,031,804713,3
Cook County,Illinois,334,47,229,168,85,17,031,804713,4
Cook County,Illinois,23,70,409,179,39,17,031,804714,1
Cook County,Illinois,256,134,204,444,85,17,031,804714,2
Cook County,Illinois,215,104,427,512,110,17,031,804714,3
Cook County,Illinois,258,111,312,320,69,17,031,804715,1
Cook County,Illinois,313,381,778,500,198,17,031,804715,2
Cook County,Illinois,131,165,267,624,148,17,031,804716,1
Cook County,Illinois,549,92,887,667,248,17,031,804716,2
Cook County,Illinois,385,16,639,449,74,17,031,804716,3
Cook County,Illinois,354,24,329,304,42,17,031,804803,1
Cook County,Illinois,64,97,264,491,102,17,031,804803,2
Cook County,Illinois,456,420,1009,1068,527,17,031,804803,3
Cook County,Illinois,142,136,239,269,131,17,031,804804,1
Cook County,Illinois,261,122,1104,422,289,17,031,804804,2
Cook County,Illinois,306,231,217,357,112,17,031,804804,3
Cook County,Illinois,111,72,523,547,135,17,031,804804,4
Cook County,Illinois,259,203,431,496,143,17,031,804805,1
Cook County,Illinois,312,85,550,166,143,17,031,804805,2
Cook County,Illinois,292,96,275,413,121,17,031,804805,3
Cook County,Illinois,568,306,744,1040,336,17,031,804805,4
Cook County,Illinois,170,55,208,316,64,17,031,804806,1
Cook County,Illinois,325,209,304,161,90,17,031,804806,2
Cook County,Illinois,361,206,381,464,107,17,031,804806,3
Cook County,Illinois,189,95,219,351,106,17,031,804807,1
Cook County,Illinois,210,39,289,334,163,17,031,804807,2
Cook County,Illinois,381,170,608,478,158,17,031,804807,3
Cook County,Illinois,206,81,417,186,200,17,031,804807,4
Cook County,Illinois,80,84,140,220,146,17,031,804808,1
Cook County,Illinois,220,80,222,342,130,17,031,804808,2
Cook County,Illinois,83,62,141,294,116,17,031,804808,3
Cook County,Illinois,242,109,370,508,181,17,031,804809,1
Cook County,Illinois,233,91,352,471,314,17,031,804809,2
Cook County,Illinois,141,59,350,349,107,17,031,804809,3
Cook County,Illinois,134,63,255,356,232,17,031,804810,1
Cook County,Illinois,126,133,349,399,229,17,031,804810,2
Cook County,Illinois,377,71,582,731,461,17,031,804810,3
Cook County,Illinois,442,168,668,434,338,17,031,804810,4
Cook County,Illinois,417,32,497,563,278,17,031,804901,1
Cook County,Illinois,166,138,173,365,77,17,031,804901,2
Cook County,Illinois,229,45,360,505,223,17,031,804901,3
Cook County,Illinois,105,76,219,160,66,17,031,804901,4
Cook County,Illinois,322,25,252,376,189,17,031,804901,5
Cook County,Illinois,77,26,163,75,148,17,031,804901,6
Cook County,Illinois,82,56,158,319,363,17,031,804902,1
Cook County,Illinois,244,143,297,547,329,17,031,804902,2
Cook County,Illinois,246,136,325,196,95,17,031,804902,3
Cook County,Illinois,202,44,171,233,166,17,031,804902,4
Cook County,Illinois,69,130,350,331,124,17,031,804902,5
Cook County,Illinois,158,26,194,335,182,17,031,805001,1
Cook County,Illinois,248,54,161,430,118,17,031,805001,2
Cook County,Illinois,233,98,227,456,421,17,031,805001,3
Cook County,Illinois,249,129,266,316,273,17,031,805001,4
Cook County,Illinois,419,71,567,500,306,17,031,805002,1
Cook County,Illinois,111,189,736,328,284,17,031,805002,2
Cook County,Illinois,188,86,515,340,92,17,031,805002,3
Cook County,Illinois,78,235,553,161,63,17,031,805002,4
Cook County,Illinois,199,102,240,180,71,17,031,805002,5
Cook County,Illinois,637,225,1135,399,52,17,031,805105,1
Cook County,Illinois,156,230,552,252,23,17,031,805105,2
Cook County,Illinois,86,184,307,385,216,17,031,805105,3
Cook County,Illinois,347,112,669,375,207,17,031,805105,4
Cook County,Illinois,77,30,426,281,105,17,031,805106,1
Cook County,Illinois,206,54,340,433,402,17,031,805106,2
Cook County,Illinois,226,227,1045,228,67,17,031,805107,1
Cook County,Illinois,106,101,535,144,141,17,031,805107,2
Cook County,Illinois,49,33,288,260,100,17,031,805107,3
Cook County,Illinois,388,276,1021,364,94,17,031,805107,4
Cook County,Illinois,66,25,92,242,55,17,031,805107,5
Cook County,Illinois,869,412,1558,622,31,17,031,805108,1
Cook County,Illinois,182,106,714,424,266,17,031,805108,2
Cook County,Illinois,82,167,154,291,132,17,031,805108,3
Cook County,Illinois,191,92,267,313,56,17,031,805108,4
Cook County,Illinois,94,153,228,239,403,17,031,805109,1
Cook County,Illinois,354,135,438,632,280,17,031,805109,2
Cook County,Illinois,115,55,150,353,313,17,031,805109,3
Cook County,Illinois,183,53,706,491,336,17,031,805110,1
Cook County,Illinois,109,15,118,207,554,17,031,805110,2
Cook County,Illinois,37,5,114,133,160,17,031,805110,3
Cook County,Illinois,75,86,116,279,136,17,031,805110,4
Cook County,Illinois,147,44,228,122,254,17,031,805111,1
Cook County,Illinois,169,71,256,179,89,17,031,805111,2
Cook County,Illinois,137,167,904,737,283,17,031,805111,3
Cook County,Illinois,174,21,358,192,11,17,031,805111,4
Cook County,Illinois,273,114,401,248,25,17,031,805111,5
Cook County,Illinois,124,39,597,97,15,17,031,805111,6
Cook County,Illinois,128,107,412,348,314,17,031,805112,1
